"c_hlevel"|"c_fullname"|"c_name"|"c_synonym_cd"|"c_visualattributes"|"c_totalnum"|"c_basecode"|"c_metadataxml"|"c_facttablecolumn"|"c_tablename"|"c_columnname"|"c_columndatatype"|"c_operator"|"c_dimcode"|"c_comment"|"c_tooltip"|"m_applied_path"|"update_date"|"download_date"|"import_date"|"sourcesystem_cd"|"valuetype_cd"|"m_exclusion_cd"|"c_path"|"c_symbol"
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359982\"|"21.1 Incision Of Nose"|"N"|"LA"||"ICD9CM:21.1"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359982\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Incision of nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\"|"21.2 Diagnostic Procedures On Nose"|"N"|"FA"||"ICD9CM:21.2"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Diagnostic procedure...cedures on nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\A8350801\"|"21.21 Rhinoscopy"|"N"|"LA"||"ICD9CM:21.21"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\A8350801\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Diagnostic procedure...cedures on nose\Rhinoscopy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\A8358263\"|"21.22 Biopsy Of Nose"|"N"|"LA"||"ICD9CM:21.22"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\A8358263\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Diagnostic procedure...cedures on nose\Biopsy of nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\A8361399\"|"21.29 Other Diagnostic Procedures On Nose"|"N"|"LA"||"ICD9CM:21.29"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8359165\A8361399\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Diagnostic procedure...cedures on nose\Other diagnostic pro...cedures on nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\"|"21.3 Local Excision Or Destruction Of Lesion Of Nose"|"N"|"FA"||"ICD9CM:21.3"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Local excision or de... lesion of nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\A8359545\"|"21.30 Excision Or Destruction Of Lesion Of Nose, Not Otherwise Specified"|"N"|"LA"||"ICD9CM:21.30"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\A8359545\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Local excision or de... lesion of nose\Excision or destruct...rwise specified\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\A8360352\"|"21.31 Local Excision Or Destruction Of Intranasal Lesion"|"N"|"LA"||"ICD9CM:21.31"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\A8360352\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Local excision or de... lesion of nose\Local excision or de...tranasal lesion\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\A8360368\"|"21.32 Local Excision Or Destruction Of Other Lesion Of Nose"|"N"|"LA"||"ICD9CM:21.32"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8360354\A8360368\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Local excision or de... lesion of nose\Local excision or de... lesion of nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362998\"|"21.4 Resection Of Nose"|"N"|"LA"||"ICD9CM:21.4"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362998\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Resection of nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8351107\"|"21.5 Submucous Resection Of Nasal Septum"|"N"|"LA"||"ICD9CM:21.5"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8351107\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Submucous resection ...of nasal septum\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\"|"21.6 Turbinectomy"|"N"|"FA"||"ICD9CM:21.6"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Turbinectomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\A8363605\"|"21.61 Turbinectomy By Diathermy Or Cryosurgery"|"N"|"LA"||"ICD9CM:21.61"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\A8363605\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Turbinectomy\Turbinectomy by diat... or cryosurgery\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\A8359702\"|"21.62 Fracture Of The Turbinates"|"N"|"LA"||"ICD9CM:21.62"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\A8359702\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Turbinectomy\Fracture of the turb... the turbinates\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\A8362241\"|"21.69 Other Turbinectomy"|"N"|"LA"||"ICD9CM:21.69"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8350729\A8362241\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Turbinectomy\Other turbinectomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362720\"|"21.7 Reduction Of Nasal Fracture"|"N"|"FA"||"ICD9CM:21.7"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362720\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Reduction of nasal f... nasal fracture\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362720\A8351120\"|"21.71 Closed Reduction Of Nasal Fracture"|"N"|"LA"||"ICD9CM:21.71"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362720\A8351120\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Reduction of nasal f... nasal fracture\Closed reduction of ... nasal fracture\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362720\A8351112\"|"21.72 Open Reduction Of Nasal Fracture"|"N"|"LA"||"ICD9CM:21.72"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362720\A8351112\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Reduction of nasal f... nasal fracture\Open reduction of na... nasal fracture\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\"|"21.8 Repair And Plastic Operations On The Nose"|"N"|"FA"||"ICD9CM:21.8"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8351111\"|"21.81 Suture Of Laceration Of Nose"|"N"|"LA"||"ICD9CM:21.81"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8351111\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Suture of laceration...eration of nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8358737\"|"21.82 Closure Of Nasal Fistula"|"N"|"LA"||"ICD9CM:21.82"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8358737\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Closure of nasal fistula\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8351114\"|"21.83 Total Nasal Reconstruction"|"N"|"LA"||"ICD9CM:21.83"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8351114\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Total nasal reconstr... reconstruction\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8351115\"|"21.84 Revision Rhinoplasty"|"N"|"LA"||"ICD9CM:21.84"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8351115\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Revision rhinoplasty\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8358133\"|"21.85 Augmentation Rhinoplasty"|"N"|"LA"||"ICD9CM:21.85"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8358133\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Augmentation rhinoplasty\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8360328\"|"21.86 Limited Rhinoplasty"|"N"|"LA"||"ICD9CM:21.86"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8360328\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Limited rhinoplasty\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8362119\"|"21.87 Other Rhinoplasty"|"N"|"LA"||"ICD9CM:21.87"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8362119\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Other rhinoplasty\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8362130\"|"21.88 Other Septoplasty"|"N"|"LA"||"ICD9CM:21.88"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8362130\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Other septoplasty\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8362019\"|"21.89 Other Repair And Plastic Operations On Nose"|"N"|"LA"||"ICD9CM:21.89"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8362856\A8362019\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Repair and plastic o...ons on the nose\Other repair and pla...rations on nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8361815\"|"21.9 Other Operations On Nose"|"N"|"FA"||"ICD9CM:21.9"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8361815\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Other operations on nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8361815\A8360411\"|"21.91 Lysis Of Adhesions Of Nose"|"N"|"LA"||"ICD9CM:21.91"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8361815\A8360411\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Other operations on nose\Lysis of adhesions o...hesions of nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8361815\A8361816\"|"21.99 Other Operations On Nose"|"N"|"LA"||"ICD9CM:21.99"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361139\A8361815\A8361816\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nose\Other operations on nose\Other operations on nose\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"5"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\"|"22 Operations On Nasal Sinuses"|"N"|"FA"||"ICD9CM:22"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nasal ...n nasal sinuses\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\"|"22.0 Aspiration And Lavage Of Nasal Sinus"|"N"|"FA"||"ICD9CM:22.0"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nasal ...n nasal sinuses\Aspiration and lavag... of nasal sinus\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\A8358084\"|"22.00 Aspiration And Lavage Of Nasal Sinus, Not Otherwise Specified"|"N"|"LA"||"ICD9CM:22.00"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\A8358084\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nasal ...n nasal sinuses\Aspiration and lavag... of nasal sinus\Aspiration and lavag...rwise specified\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\A8362654\"|"22.01 Puncture Of Nasal Sinus For Aspiration Or Lavage"|"N"|"LA"||"ICD9CM:22.01"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\A8362654\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nasal ...n nasal sinuses\Aspiration and lavag... of nasal sinus\Puncture of nasal si...ation or lavage\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\A8358093\"|"22.02 Aspiration Or Lavage Of Nasal Sinus Through Natural Ostium"|"N"|"LA"||"ICD9CM:22.02"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8358083\A8358093\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nasal ...n nasal sinuses\Aspiration and lavag... of nasal sinus\Aspiration or lavage... natural ostium\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8359164\"|"22.1 Diagnostic Procedures On Nasal Sinus"|"N"|"FA"||"ICD9CM:22.1"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360915\A8361138\A8359164\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE NO...TH, AND PHARYNX\Operations on nasal ...n nasal sinuses\Diagnostic procedure... on nasal sinus\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
